,Unnamed: 0,static_text,log_level,tokens,pos,posNum
124,3254,Waited  | ms on a compaction to clean up 'too many store files'; waited  | long enough... proceeding with flush of ,info,"[Waited, ms, on, a, compaction, to, clean, up, too, many, store, files, waited, long, enough, proceeding, with, flush, of]","['VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'PART', 'VERB', 'ADP', 'ADV', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'ADV', 'ADV', 'NOUN', 'ADP', 'NOUN', 'ADP']","[100, 92, 85, 90, 92, 94, 100, 85, 86, 84, 92, 92, 100, 86, 86, 92, 85, 92, 85]"
125,2726,Procedure ' | ' execution completed,info,"[Procedure, execution, completed]","['NOUN', 'NOUN', 'VERB']","[92, 92, 100]"
126,5876,Finished remote host: * (*),info,"[Finished, remote, host]","['VERB', 'ADJ', 'NOUN']","[100, 84, 92]"
127,485,Returning sum  |  for region ,info,"[Returning, sum, for, region]","['VERB', 'NOUN', 'ADP', 'NOUN']","[100, 92, 85, 92]"
128,5473,Unexpected exception handling blockUntilAvailable,warn,"[Unexpected, exception, handling, blockUntilAvailable]","['ADJ', 'NOUN', 'VERB', 'ADV']","[84, 92, 100, 86]"
129,9260,Uninstalling KAR *,info,"[Uninstalling, KAR]","['PROPN', 'PROPN']","[96, 96]"
130,3778,Got interrupted while waiting for the thread pool to shut down,warn,"[Got, interrupted, while, waiting, for, the, thread, pool, to, shut, down]","['PROPN', 'VERB', 'SCONJ', 'VERB', 'SCONJ', 'DET', 'NOUN', 'NOUN', 'PART', 'VERB', 'ADP']","[96, 100, 98, 100, 98, 90, 92, 92, 94, 100, 85]"
131,2572,"Snapshot log and hfile cleaners are present in the configuration,  | but the ' | ' property  | is set to 'false'.",warn,"[Snapshot, log, and, hfile, cleaners, are, present, in, the, configuration, but, the, property, is, set, to, false]","['NOUN', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'AUX', 'ADJ', 'ADP', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'AUX', 'VERB', 'ADP', 'ADJ']","[92, 92, 89, 84, 92, 87, 84, 85, 90, 92, 89, 90, 92, 87, 100, 85, 84]"
132,11953,Timer service shutdown exceeded time limit of * ms while waiting for pending timers. Will continue with shutdown procedure.,warn,"[Timer, service, shutdown, exceeded, time, limit, of, ms, while, waiting, for, pending, timers, Will, continue, with, shutdown, procedure]","['NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'SCONJ', 'VERB', 'ADP', 'VERB', 'NOUN', 'AUX', 'VERB', 'ADP', 'NOUN', 'NOUN']","[92, 92, 92, 100, 92, 92, 85, 96, 98, 100, 85, 100, 92, 87, 100, 85, 92, 92]"
133,4396,Delete HBCK znode  |  failed ,warn,"[Delete, HBCK, znode, failed]","['PROPN', 'PROPN', 'NOUN', 'VERB']","[96, 96, 92, 100]"
134,4759,Null result expected for the rowkey ,info,"[Null, result, expected, for, the, rowkey]","['ADJ', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN']","[84, 92, 100, 85, 90, 92]"
135,587,Aborting data node on: ,info,"[Aborting, data, node, on]","['VERB', 'NOUN', 'NOUN', 'ADP']","[100, 92, 92, 85]"
136,609,Restoring cluster - restoring region servers reported  |  errors:,warn,"[Restoring, cluster, restoring, region, servers, reported, errors]","['VERB', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'VERB', 'NOUN']","[100, 92, 100, 92, 92, 100, 92]"
137,3664,pre-sync failed but an optimization so keep going,warn,"[pre, sync, failed, but, an, optimization, so, keep, going]","['PROPN', 'NOUN', 'VERB', 'CCONJ', 'DET', 'NOUN', 'ADV', 'VERB', 'VERB']","[96, 92, 100, 89, 90, 92, 86, 100, 100]"
138,3227,"Failed to instantiating remote procedure *, pid=*",warn,"[Failed, to, instantiating, remote, procedure, pid]","['VERB', 'ADP', 'VERB', 'ADJ', 'NOUN', 'NOUN']","[100, 85, 100, 84, 92, 92]"
139,16565,cannot notify file changes listener,warn,"[can, not, notify, file, changes, listener]","['AUX', 'PART', 'VERB', 'NOUN', 'NOUN', 'NOUN']","[87, 94, 100, 92, 92, 92]"
140,12691,Record batch from * with last offset * exceeded max record batch size * after cleaning (new size is *). Consumers with version earlier than 0.10.1.0 may need to increase their fetch sizes.,warn,"[Record, batch, from, with, last, offset, exceeded, max, record, batch, size, after, cleaning, new, size, is, Consumers, with, version, earlier, than, 0, 10, 1, 0, may, need, to, increase, their, fetch, sizes]","['NOUN', 'NOUN', 'ADP', 'ADP', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'AUX', 'NOUN', 'ADP', 'NOUN', 'ADV', 'ADP', 'NUM', 'NUM', 'NUM', 'NUM', 'AUX', 'VERB', 'PART', 'VERB', 'PRON', 'NOUN', 'NOUN']","[92, 92, 85, 85, 84, 92, 100, 92, 92, 92, 92, 85, 100, 84, 92, 87, 92, 85, 92, 86, 85, 93, 93, 93, 93, 87, 100, 94, 100, 95, 92, 92]"
141,5820,os.version=*,info,"[os, version]","['INTJ', 'NOUN']","[91, 92]"
142,3722,"NOTICE!! Update peerId failed, peerId=",warn,"[NOTICE, Update, peerId, failed, peerId]","['NOUN', 'PROPN', 'PROPN', 'VERB', 'PROPN']","[92, 96, 96, 100, 96]"
143,7541,Page * cannot be serialized. See previous logs for possible reasons.,warn,"[Page, can, not, be, serialized, See, previous, logs, for, possible, reasons]","['NOUN', 'AUX', 'PART', 'AUX', 'VERB', 'VERB', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN']","[92, 87, 94, 87, 100, 100, 84, 92, 85, 84, 92]"
144,13738,Task * is now complete with error: *,info,"[Task, is, now, complete, with, error]","['NOUN', 'AUX', 'ADV', 'ADJ', 'ADP', 'NOUN']","[92, 87, 86, 84, 85, 92]"
145,15785,unable to gather network information,warn,"[unable, to, gather, network, information]","['ADJ', 'PART', 'VERB', 'NOUN', 'NOUN']","[84, 94, 100, 92, 92]"
146,6454,no icon for *,warn,"[no, icon, for]","['DET', 'NOUN', 'ADP']","[90, 92, 85]"
147,2256,Merge switch is off! skip merge of ,warn,"[Merge, switch, is, off, skip, merge, of]","['PROPN', 'NOUN', 'AUX', 'ADP', 'ADJ', 'NOUN', 'ADP']","[96, 92, 87, 85, 84, 92, 85]"
148,11055,The reporter factory (*) could not be found for reporter *. Available factories: ,warn,"[The, reporter, factory, could, not, be, found, for, reporter, Available, factories]","['DET', 'NOUN', 'NOUN', 'AUX', 'PART', 'AUX', 'VERB', 'ADP', 'NOUN', 'ADJ', 'NOUN']","[90, 92, 92, 87, 94, 87, 100, 85, 92, 84, 92]"
149,869,Failed to convert Scan to String,warn,"[Failed, to, convert, Scan, to, String]","['VERB', 'PART', 'VERB', 'PROPN', 'ADP', 'NOUN']","[100, 94, 100, 96, 85, 92]"
150,10268,found resource  |  at ,info,"[found, resource, at]","['VERB', 'NOUN', 'ADP']","[100, 92, 85]"
151,15364,"bound or publishing to a non-loopback address, enforcing bootstrap checks",info,"[bound, or, publishing, to, a, non, loopback, address, enforcing, bootstrap, checks]","['VERB', 'CCONJ', 'VERB', 'ADP', 'DET', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN']","[100, 89, 100, 85, 90, 84, 84, 92, 100, 92, 92]"
152,16356,"[*] can't read metadata from store, responding with empty",warn,"[ , can, t, read, metadata, from, store, responding, with, empty]","['SPACE', 'AUX', 'PROPN', 'VERB', 'PROPN', 'ADP', 'NOUN', 'VERB', 'ADP', 'ADJ']","[103, 87, 96, 100, 96, 85, 92, 100, 85, 84]"
153,15238,unexpected exception while stopping nio group,warn,"[unexpected, exception, while, stopping, nio, group]","['ADJ', 'NOUN', 'SCONJ', 'VERB', 'ADJ', 'NOUN']","[84, 92, 98, 100, 84, 92]"
154,2023, doesn't exist. Nothing to do!,warn,"[ , doesn, t, exist, Nothing, to, do]","['SPACE', 'PROPN', 'PROPN', 'VERB', 'PRON', 'PART', 'VERB']","[103, 96, 96, 100, 95, 94, 100]"
155,9598,$$$Empty Message$$$,info,"[ , Empty, Message]","['SPACE', 'ADJ', 'NOUN']","[103, 84, 92]"
156,10076,"Subtask * is seeding the fetcher with new discovered shard *, starting state set to the SENTINEL_EARLIEST_SEQUENCE_NUM",info,"[Subtask, is, seeding, the, fetcher, with, new, discovered, shard, starting, state, set, to, the, SENTINEL_EARLIEST_SEQUENCE_NUM]","['PROPN', 'AUX', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'VERB', 'NOUN', 'VERB', 'NOUN', 'VERB', 'ADP', 'DET', 'PROPN']","[96, 87, 100, 90, 92, 85, 84, 100, 92, 100, 92, 100, 85, 90, 96]"
157,482,Secure bulk load has been integrated into HBase core.,warn,"[Secure, bulk, load, has, been, integrated, into, HBase, core]","['ADJ', 'NOUN', 'NOUN', 'AUX', 'AUX', 'VERB', 'ADP', 'PROPN', 'NOUN']","[84, 92, 92, 87, 87, 100, 85, 96, 92]"
158,8716,Update view '*/*' From * To *,info,"[Update, view, From, To]","['NOUN', 'NOUN', 'ADP', 'ADP']","[92, 92, 85, 85]"
159,2158,Error trying to GC merged regions *; retrying...,warn,"[Error, trying, to, GC, merged, regions, retrying]","['NOUN', 'VERB', 'PART', 'PROPN', 'VERB', 'NOUN', 'VERB']","[92, 100, 94, 96, 100, 92, 100]"
160,17343,$$$Empty Message$$$,info,"[ , Empty, Message]","['SPACE', 'ADJ', 'NOUN']","[103, 84, 92]"
161,9098,Index build of * complete,info,"[Index, build, of, complete]","['NOUN', 'NOUN', 'ADP', 'ADJ']","[92, 92, 85, 84]"
162,5474,"Got exception while trying to check existence in  ZooKeeper |  of the node:  | , retrying if timeout not reached",warn,"[Got, exception, while, trying, to, check, existence, in, ZooKeeper, of, the, node, retrying, if, timeout, not, reached]","['VERB', 'NOUN', 'SCONJ', 'VERB', 'PART', 'VERB', 'NOUN', 'ADP', 'PROPN', 'ADP', 'DET', 'NOUN', 'NOUN', 'SCONJ', 'NOUN', 'PART', 'VERB']","[100, 92, 98, 100, 94, 100, 92, 85, 96, 85, 90, 92, 92, 98, 92, 94, 100]"
163,2027,error while splitting logs in  |  installed =  |  but only  |  done,warn,"[error, while, splitting, logs, in, installed, but, only, done]","['NOUN', 'SCONJ', 'NOUN', 'NOUN', 'ADP', 'VERB', 'CCONJ', 'ADV', 'VERB']","[92, 98, 92, 92, 85, 100, 89, 86, 100]"
164,1814,Failed janitorial scan of hbase:meta table,warn,"[Failed, janitorial, scan, of, hbase, meta, table]","['VERB', 'ADJ', 'PROPN', 'ADP', 'NOUN', 'ADJ', 'NOUN']","[100, 84, 96, 85, 92, 84, 92]"
165,3337,"reportForDuty to master= |  with port= | , startcode=",info,"[reportForDuty, to, master, with, port, startcode]","['VERB', 'PART', 'VERB', 'ADP', 'NOUN', 'NOUN']","[100, 94, 100, 85, 92, 92]"
166,11070,Name collision: Adding a metric subgroup with the same name as an existing metric: ' | '. Metric might not get properly reported. ,warn,"[Name, collision, Adding, a, metric, subgroup, with, the, same, name, as, an, existing, metric, Metric, might, not, get, properly, reported]","['NOUN', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'VERB', 'ADJ', 'PROPN', 'AUX', 'PART', 'AUX', 'ADV', 'VERB']","[92, 92, 100, 90, 84, 92, 85, 90, 84, 92, 85, 90, 100, 84, 96, 87, 94, 87, 86, 100]"
167,16069,$$$Empty Message$$$,warn,"[ , Empty, Message]","['SPACE', 'ADJ', 'NOUN']","[103, 84, 92]"
168,4613,"Splitting WAL=*, length=*",info,"[Splitting, WAL, length]","['PROPN', 'PROPN', 'NOUN']","[96, 96, 92]"
169,4399,Region's boundaries not aligned between stores and META for:,warn,"[Region, s, boundaries, not, aligned, between, stores, and, META, for]","['NOUN', 'PART', 'NOUN', 'PART', 'VERB', 'ADP', 'NOUN', 'CCONJ', 'PROPN', 'ADP']","[92, 94, 92, 94, 100, 85, 92, 89, 96, 85]"
170,4298,Region replica replication peer id=region_replica_replication not exist,warn,"[Region, replica, replication, peer, i, d, region_replica_replication, not, exist]","['NOUN', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'NOUN', 'PART', 'VERB']","[92, 92, 92, 92, 96, 96, 92, 94, 100]"
171,7970,Restore point in time is before latest truncation of table *.*. Clearing truncation record.,info,"[Restore, point, in, time, is, before, latest, truncation, of, table, Clearing, truncation, record]","['VERB', 'NOUN', 'ADP', 'NOUN', 'AUX', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'NOUN', 'NOUN']","[100, 92, 85, 92, 87, 85, 84, 92, 85, 92, 96, 92, 92]"
172,11566,JobManager for job * with leader id * lost leadership.,info,"[JobManager, for, job, with, leader, i, d, lost, leadership]","['PROPN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'PROPN', 'VERB', 'NOUN']","[96, 85, 92, 85, 92, 96, 96, 100, 92]"
173,5777,"ErrorBackendListenerClient#handleSampleResult called, noop",warn,"[ErrorBackendListenerClient, handleSampleResult, called, noop]","['NOUN', 'PROPN', 'VERB', 'NOUN']","[92, 96, 100, 92]"
174,3577,Open *,info,[Open],['VERB'],[100]
175,2999," :  | Received a flush commit marker with seqId: | , but no previous prepared snapshot was found",warn,"[ , Received, a, flush, commit, marker, with, seqId, but, no, previous, prepared, snapshot, was, found]","['SPACE', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'CCONJ', 'DET', 'ADJ', 'ADJ', 'NOUN', 'AUX', 'VERB']","[103, 100, 90, 84, 92, 92, 85, 84, 89, 90, 84, 84, 92, 87, 100]"
176,14203,"The configured * is invalid, going to use the default *zookeeper.snapshotSizeFactor0.33",warn,"[The, configured, is, invalid, going, to, use, the, default, zookeeper, snapshotSizeFactor0, 33]","['DET', 'VERB', 'AUX', 'ADJ', 'VERB', 'PART', 'VERB', 'DET', 'NOUN', 'NOUN', 'NOUN', 'NUM']","[90, 100, 87, 84, 100, 94, 100, 90, 92, 92, 92, 93]"
177,13378,End offset cannot be found form the returned metadata; removing this partition from the current run loop,info,"[End, offset, can, not, be, found, form, the, returned, metadata, removing, this, partition, from, the, current, run, loop]","['NOUN', 'VERB', 'AUX', 'PART', 'AUX', 'VERB', 'VERB', 'DET', 'VERB', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN']","[92, 100, 87, 94, 87, 100, 100, 90, 100, 92, 100, 90, 92, 85, 90, 84, 92, 92]"
178,9348,$$$Empty Message$$$,info,"[ , Empty, Message]","['SPACE', 'ADJ', 'NOUN']","[103, 84, 92]"
179,14594,Ignoring unexpected exception during close,warn,"[Ignoring, unexpected, exception, during, close]","['VERB', 'ADJ', 'NOUN', 'ADP', 'ADJ']","[100, 84, 92, 85, 84]"
180,9825,Running 'cancel' command.,info,"[Running, cancel, command]","['VERB', 'VERB', 'NOUN']","[100, 100, 92]"
181,164,Failed to get the procedure with procId= |  throws exception ,warn,"[Failed, to, get, the, procedure, with, procId, throws, exception]","['VERB', 'PART', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'VERB', 'NOUN']","[100, 94, 100, 90, 92, 85, 96, 100, 92]"
182,11094,Could not resolve local hostname to an IP address: *,warn,"[Could, not, resolve, local, hostname, to, an, IP, address]","['AUX', 'PART', 'VERB', 'ADJ', 'NOUN', 'ADP', 'DET', 'PROPN', 'NOUN']","[87, 94, 100, 84, 92, 85, 90, 96, 92]"
183,3118,failed to split WAL *.,warn,"[failed, to, split, WAL]","['VERB', 'PART', 'VERB', 'PROPN']","[100, 94, 100, 96]"
184,8717,Update type '*.*' to *,info,"[Update, type, to]","['NOUN', 'NOUN', 'ADP']","[92, 92, 85]"
185,6006,Failed to perform quick component add: *,warn,"[Failed, to, perform, quick, component, add]","['VERB', 'PART', 'VERB', 'ADJ', 'NOUN', 'VERB']","[100, 94, 100, 84, 92, 100]"
186,7311,"load local truststore -Failed to load truststore from: *. Local truststore not available, aborting execution.",info,"[load, local, truststore, Failed, to, load, truststore, from, Local, truststore, not, available, aborting, execution]","['NOUN', 'ADJ', 'NOUN', 'VERB', 'PART', 'VERB', 'ADV', 'ADP', 'ADJ', 'NOUN', 'PART', 'ADJ', 'VERB', 'NOUN']","[92, 84, 92, 100, 94, 100, 86, 85, 84, 92, 94, 84, 100, 92]"
187,1269,Finished  |  in  | ms writing  |  rows,info,"[Finished, in, ms, writing, rows]","['VERB', 'ADP', 'ADJ', 'NOUN', 'NOUN']","[100, 85, 84, 92, 92]"
188,9806,Creating file: *,info,"[Creating, file]","['VERB', 'NOUN']","[100, 92]"
189,4623,EOF from wal *. Continuing.,info,"[EOF, from, wal, Continuing]","['NOUN', 'ADP', 'PROPN', 'PROPN']","[92, 85, 96, 96]"
190,9693,Generating command ACL config * into service ACL configs *,info,"[Generating, command, ACL, config, into, service, ACL, configs]","['VERB', 'NOUN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'NOUN']","[100, 92, 96, 92, 85, 92, 96, 92]"
191,4633,Stopping zookeeper nodes on mini cluster is not supported,warn,"[Stopping, zookeeper, nodes, on, mini, cluster, is, not, supported]","['VERB', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'AUX', 'PART', 'VERB']","[100, 92, 92, 85, 84, 92, 87, 94, 100]"
192,10195,Cannot find registered Kryo serializer class for class  |  in classpath; using a dummy Kryo serializer that should be replaced as soon as |  a new Kryo serializer for the class is present,warn,"[Can, not, find, registered, Kryo, serializer, class, for, class, in, classpath, using, a, dummy, Kryo, serializer, that, should, be, replaced, as, soon, as, a, new, Kryo, serializer, for, the, class, is, present]","['AUX', 'PART', 'VERB', 'VERB', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'VERB', 'DET', 'ADJ', 'PROPN', 'NOUN', 'PRON', 'AUX', 'AUX', 'VERB', 'ADV', 'ADV', 'SCONJ', 'DET', 'ADJ', 'PROPN', 'NOUN', 'ADP', 'DET', 'NOUN', 'AUX', 'ADJ']","[87, 94, 100, 100, 96, 92, 92, 85, 92, 85, 92, 100, 90, 84, 96, 92, 95, 87, 87, 100, 86, 86, 98, 90, 84, 96, 92, 85, 90, 92, 87, 84]"
193,3574,"Received OPEN for the region:*, which is already online",warn,"[Received, OPEN, for, the, region, which, is, already, online]","['VERB', 'PROPN', 'ADP', 'DET', 'NOUN', 'PRON', 'AUX', 'ADV', 'ADJ']","[100, 96, 85, 90, 92, 95, 87, 86, 84]"
194,3552,Worker  |  done with task  |  in  | ms. Status = ,info,"[Worker, done, with, task, in, ms, Status]","['PROPN', 'VERB', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN']","[96, 100, 85, 92, 85, 96, 96]"
195,12059,The state is cleared because of state ttl. This will result in incorrect result. You can increase the state ttl to avoid this.,warn,"[The, state, is, cleared, because, of, state, ttl, This, will, result, in, incorrect, result, You, can, increase, the, state, ttl, to, avoid, this]","['DET', 'NOUN', 'AUX', 'VERB', 'SCONJ', 'ADP', 'NOUN', 'NOUN', 'PRON', 'AUX', 'VERB', 'ADP', 'ADJ', 'NOUN', 'PRON', 'AUX', 'VERB', 'DET', 'NOUN', 'NOUN', 'PART', 'VERB', 'PRON']","[90, 92, 87, 100, 98, 85, 92, 92, 95, 87, 100, 85, 84, 92, 95, 87, 100, 90, 92, 92, 94, 100, 95]"
196,10379,Received a termination notice for an unrecognized worker: *,info,"[Received, a, termination, notice, for, an, unrecognized, worker]","['VERB', 'DET', 'NOUN', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN']","[100, 90, 92, 92, 85, 90, 84, 92]"
197,17593,  %-15s '%s',info,"[ , 15s, s]","['SPACE', 'NOUN', 'PART']","[103, 92, 94]"
198,6902,Created keystore in *,info,"[Created, keystore, in]","['VERB', 'NOUN', 'ADP']","[100, 92, 85]"
199,887,Incremental table  |  output configured.,info,"[Incremental, table, output, configured]","['ADJ', 'NOUN', 'NOUN', 'VERB']","[84, 92, 92, 100]"
200,10922,Added * to ZooKeeper.,info,"[Added, to, ZooKeeper]","['VERB', 'ADP', 'PROPN']","[100, 85, 96]"
201,3488,"log splitting of  |  interrupted, resigning",warn,"[log, splitting, of, interrupted, resigning]","['VERB', 'NOUN', 'ADP', 'ADJ', 'VERB']","[100, 92, 85, 84, 100]"
202,12528,Attempt to heartbeat failed since coordinator * is either not started or not valid.,info,"[Attempt, to, heartbeat, failed, since, coordinator, is, either, not, started, or, not, valid]","['VERB', 'PART', 'VERB', 'VERB', 'SCONJ', 'NOUN', 'AUX', 'CCONJ', 'PART', 'VERB', 'CCONJ', 'PART', 'ADJ']","[100, 94, 100, 100, 98, 92, 87, 89, 94, 100, 89, 94, 84]"
203,11042,Error while registering metric.,warn,"[Error, while, registering, metric]","['NOUN', 'SCONJ', 'VERB', 'ADJ']","[92, 98, 100, 84]"
204,9686,Duplicate @Argument annotations on class  |  for index:  |  see: ,warn,"[Duplicate, Argument, annotations, on, class, for, index, see]","['PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'VERB']","[96, 96, 92, 85, 92, 85, 92, 100]"
205,1713,: exiting on OutOfMemoryError,info,"[ , exiting, on, OutOfMemoryError]","['SPACE', 'VERB', 'ADP', 'PROPN']","[103, 100, 85, 96]"
206,10244,"Ignoring serialVersionUID mismatch for class *; was *, now *.",warn,"[Ignoring, serialVersionUID, mismatch, for, class, was, now]","['VERB', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'AUX', 'ADV']","[100, 92, 92, 85, 92, 87, 86]"
207,6240,Shutdown hook started,info,"[Shutdown, hook, started]","['NOUN', 'NOUN', 'VERB']","[92, 92, 100]"
208,1632,"Allocating onheap LruBlockCache size= | , blockSize=",info,"[Allocating, onheap, LruBlockCache, size, blockSize]","['VERB', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']","[100, 92, 92, 92, 97]"
209,10459,"Failed to push metrics to PushGateway with jobName *, groupingKey *.",warn,"[Failed, to, push, metrics, to, PushGateway, with, jobName, groupingKey]","['VERB', 'PART', 'VERB', 'NOUN', 'ADP', 'PROPN', 'ADP', 'NOUN', 'PROPN']","[100, 94, 100, 92, 85, 96, 85, 92, 96]"
210,11819,"Since tolerableCheckpointFailureNumber has been configured as *, deprecated #setFailOnCheckpointingErrors(boolean) method would not take any effect and please use #setTolerableCheckpointFailureNumber(int) method to determine your expected behaviour when checkpoint errors on task side.",warn,"[Since, tolerableCheckpointFailureNumber, has, been, configured, as, deprecated, setFailOnCheckpointingErrors, boolean, method, would, not, take, any, effect, and, please, use, setTolerableCheckpointFailureNumber, int, method, to, determine, your, expected, behaviour, when, checkpoint, errors, on, task, side]","['SCONJ', 'NOUN', 'AUX', 'AUX', 'VERB', 'SCONJ', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'AUX', 'PART', 'VERB', 'DET', 'NOUN', 'CCONJ', 'INTJ', 'VERB', 'NUM', 'NOUN', 'NOUN', 'PART', 'VERB', 'PRON', 'VERB', 'NOUN', 'SCONJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN']","[98, 92, 87, 87, 100, 98, 100, 92, 84, 92, 87, 94, 100, 90, 92, 89, 91, 100, 93, 92, 92, 94, 100, 95, 100, 92, 98, 92, 92, 85, 92, 92]"
